TransactionID,CustomerID,StoreID,Date,Time,Year,Month,MonthName,DayOfWeek,IsWeekend,Age,AgeGroup,Gender,Location,OnlineOrderFlag,Channel,ProductID,ProductName,Category,Quantity,UnitPrice,TotalPrice,PaymentType,PromotionApplied,DiscountAmount,DiscountApplied,GiftWrap,ShippingMethod,DeliveryTime(Days),Weather,Event,CustomerSatisfaction,ReturnFlag
8706,135,,2023-11-15,6:22:50,2023,11,November,Wednesday,False,31,26-35,Male,City_6,True,Online,236,Electronics_Product,Electronics,2,91.11361017,182.2272203,Cash,True,0.0,False,False,Standard,5.0,Rainy,No Event,2,True
8707,183,,2023-12-01,15:50:32,2023,12,December,Friday,False,49,36-50,Male,City_17,True,Online,707,Electronics_Product,Electronics,5,30.02451215,150.1225607,Cash,True,0.0,False,True,Standard,3.0,Sunny,No Event,1,True
8708,96,,2022-11-25,20:19:09,2022,11,November,Friday,False,18,18-25,Male,City_7,True,Online,917,Decorations_Product,Decorations,2,11.85758564,23.71517128,Cash,False,2.371517128,True,True,Standard,5.0,Snowy,Black Friday,5,True
8709,153,,2022-11-25,0:37:10,2022,11,November,Friday,False,68,51+,Female,City_5,True,Online,31,Toys_Product,Toys,3,52.82582633,158.477479,Online Payment,False,15.8477479,True,False,Standard,3.0,Snowy,Black Friday,1,True
8710,123,10,2018-12-30,5:39:06,2018,12,December,Sunday,True,63,51+,Other,City_8,False,In-Store,13,Clothing_Product,Clothing,3,99.10127267,297.303818,Credit Card,True,0.0,False,True,Not Applicable (In-Store),,Rainy,No Event,5,False
8711,375,43,2018-12-04,8:52:26,2018,12,December,Tuesday,False,25,18-25,Male,City_6,False,In-Store,556,Decorations_Product,Decorations,1,91.78457157,91.78457157,Cash,True,0.0,False,False,Not Applicable (In-Store),,Snowy,No Event,5,False
8712,43,,2023-11-17,9:49:59,2023,11,November,Friday,False,29,26-35,Other,City_6,True,Online,48,Electronics_Product,Electronics,4,20.18686725,80.74746902,Debit Card,True,8.074746902,True,False,Express,2.0,Sunny,Black Friday,5,False
8713,226,,2023-11-16,14:39:08,2023,11,November,Thursday,False,47,36-50,Male,City_15,True,Online,964,Clothing_Product,Clothing,2,45.4719051,90.9438102,Cash,False,9.09438102,True,True,Standard,4.0,Snowy,Black Friday,2,True
8714,120,59,2018-12-15,13:31:04,2018,12,December,Saturday,True,21,18-25,Male,City_19,False,In-Store,149,Food_Product,Food,4,29.48966242,117.9586497,Credit Card,True,0.0,False,False,Not Applicable (In-Store),,Sunny,No Event,5,True
8715,474,100,2018-12-16,21:56:44,2018,12,December,Sunday,True,23,18-25,Other,City_5,False,In-Store,313,Food_Product,Food,5,12.74863636,63.74318178,Credit Card,False,0.0,False,False,Not Applicable (In-Store),,Snowy,Christmas Market,3,True
8716,240,81,2022-11-15,9:07:19,2022,11,November,Tuesday,False,57,51+,Female,City_10,False,In-Store,625,Food_Product,Food,5,60.36299258,301.8149629,Cash,False,0.0,False,True,Not Applicable (In-Store),,Sunny,Christmas Market,2,False
8717,22,8,2018-11-17,21:04:29,2018,11,November,Saturday,True,65,51+,Male,City_5,False,In-Store,735,Toys_Product,Toys,1,56.29427742,56.29427742,Online Payment,False,0.0,False,False,Not Applicable (In-Store),,Rainy,No Event,1,False
8718,284,69,2018-12-24,12:04:21,2018,12,December,Monday,False,46,36-50,Female,City_4,False,In-Store,351,Electronics_Product,Electronics,1,41.96892222,41.96892222,Online Payment,True,0.0,False,False,Not Applicable (In-Store),,Snowy,No Event,1,True
8719,369,82,2021-12-24,11:00:17,2021,12,December,Friday,False,31,26-35,Female,City_18,False,In-Store,354,Electronics_Product,Electronics,3,78.7988561,236.3965683,Debit Card,True,0.0,False,True,Not Applicable (In-Store),,Snowy,Christmas Market,3,False
8720,128,,2019-12-04,5:34:27,2019,12,December,Wednesday,False,38,36-50,Male,City_4,True,Online,461,Clothing_Product,Clothing,4,71.22524799,284.900992,Online Payment,True,0.0,False,False,Express,3.0,Sunny,No Event,5,False
8721,1,67,2023-12-26,18:50:36,2023,12,December,Tuesday,False,23,18-25,Male,City_16,False,In-Store,702,Decorations_Product,Decorations,3,43.47500324,130.4250097,Debit Card,False,13.04250097,True,False,Not Applicable (In-Store),,Sunny,Black Friday,3,True
8722,217,,2023-11-30,1:18:25,2023,11,November,Thursday,False,24,18-25,Female,City_5,True,Online,986,Electronics_Product,Electronics,4,75.23713561,300.9485424,Online Payment,True,0.0,False,False,Express,1.0,Sunny,No Event,2,True
8723,295,98,2018-11-23,14:50:51,2018,11,November,Friday,False,20,18-25,Other,City_11,False,In-Store,128,Toys_Product,Toys,2,99.21383675,198.4276735,Credit Card,True,19.84276735,True,True,Not Applicable (In-Store),,Rainy,Black Friday,3,False
8724,196,,2022-12-05,17:18:51,2022,12,December,Monday,False,37,36-50,Male,City_3,True,Online,485,Decorations_Product,Decorations,2,18.84665706,37.69331412,Debit Card,True,3.769331412,True,False,Overnight,3.0,Snowy,Black Friday,4,True
8725,451,,2023-12-04,8:31:09,2023,12,December,Monday,False,59,51+,Male,City_19,True,Online,858,Electronics_Product,Electronics,1,31.28351023,31.28351023,Debit Card,False,0.0,False,False,Overnight,2.0,Snowy,Christmas Market,2,True
8726,356,,2020-12-22,6:26:29,2020,12,December,Tuesday,False,68,51+,Male,City_8,True,Online,977,Toys_Product,Toys,4,32.54084378,130.1633751,Credit Card,True,13.01633751,True,True,Overnight,2.0,Sunny,Black Friday,4,True
8727,126,,2022-12-04,11:54:08,2022,12,December,Sunday,True,50,36-50,Female,City_19,True,Online,811,Electronics_Product,Electronics,2,18.68454369,37.36908738,Cash,False,0.0,False,True,Standard,1.0,Sunny,Christmas Market,2,True
8728,215,,2023-12-30,17:23:35,2023,12,December,Saturday,True,68,51+,Other,City_10,True,Online,81,Clothing_Product,Clothing,3,54.92907658,164.7872297,Credit Card,True,0.0,False,False,Standard,5.0,Sunny,Christmas Market,2,False
8729,39,,2022-11-29,13:23:36,2022,11,November,Tuesday,False,56,51+,Other,City_18,True,Online,629,Electronics_Product,Electronics,3,44.41551585,133.2465475,Cash,True,13.32465475,True,False,Express,4.0,Rainy,Black Friday,4,False
8730,391,4,2021-12-27,21:46:35,2021,12,December,Monday,False,46,36-50,Male,City_20,False,In-Store,891,Clothing_Product,Clothing,2,80.22901799,160.458036,Cash,True,16.0458036,True,True,Not Applicable (In-Store),,Snowy,Black Friday,4,False
8731,345,,2021-12-12,23:53:40,2021,12,December,Sunday,True,36,36-50,Other,City_7,True,Online,946,Toys_Product,Toys,3,82.91390449,248.7417135,Cash,False,0.0,False,True,Overnight,2.0,Snowy,No Event,4,False
8732,149,,2022-11-15,18:51:35,2022,11,November,Tuesday,False,20,18-25,Male,City_11,True,Online,670,Electronics_Product,Electronics,5,76.16696308,380.8348154,Cash,True,0.0,False,True,Overnight,4.0,Sunny,Christmas Market,5,True
8733,245,,2021-11-28,1:04:09,2021,11,November,Sunday,True,41,36-50,Female,City_12,True,Online,64,Food_Product,Food,5,84.83641126,424.1820563,Debit Card,False,42.41820563,True,True,Express,2.0,Rainy,Black Friday,1,True
8734,132,32,2020-12-04,15:59:43,2020,12,December,Friday,False,68,51+,Other,City_13,False,In-Store,669,Electronics_Product,Electronics,3,72.84970732,218.549122,Online Payment,False,0.0,False,True,Not Applicable (In-Store),,Snowy,Christmas Market,2,False
8735,477,,2023-11-02,14:33:13,2023,11,November,Thursday,False,48,36-50,Female,City_1,True,Online,639,Toys_Product,Toys,5,35.23958211,176.1979106,Credit Card,True,17.61979106,True,False,Overnight,2.0,Rainy,Black Friday,2,True
8736,191,,2023-11-21,19:35:04,2023,11,November,Tuesday,False,33,26-35,Other,City_9,True,Online,639,Decorations_Product,Decorations,2,47.23087007,94.46174015,Credit Card,True,9.446174015,True,False,Overnight,5.0,Rainy,Black Friday,2,True
8737,424,,2018-11-02,6:21:28,2018,11,November,Friday,False,43,36-50,Other,City_12,True,Online,683,Electronics_Product,Electronics,4,35.35454804,141.4181922,Debit Card,False,14.14181922,True,False,Overnight,4.0,Sunny,Black Friday,5,True
8738,157,90,2020-11-30,18:29:10,2020,11,November,Monday,False,38,36-50,Other,City_1,False,In-Store,470,Food_Product,Food,4,17.09699359,68.38797434,Online Payment,True,6.838797434,True,False,Not Applicable (In-Store),,Snowy,Black Friday,4,False
8739,356,,2022-12-14,6:38:49,2022,12,December,Wednesday,False,25,18-25,Male,City_19,True,Online,707,Clothing_Product,Clothing,5,13.85735194,69.28675968,Online Payment,True,6.928675968,True,True,Express,2.0,Snowy,Black Friday,2,False
8740,290,,2019-12-16,1:31:20,2019,12,December,Monday,False,68,51+,Other,City_13,True,Online,312,Electronics_Product,Electronics,2,65.22519873,130.4503975,Cash,True,0.0,False,False,Overnight,4.0,Rainy,Christmas Market,3,True
8741,128,100,2023-12-20,13:00:01,2023,12,December,Wednesday,False,35,26-35,Other,City_4,False,In-Store,809,Food_Product,Food,3,91.4256046,274.2768138,Online Payment,False,0.0,False,False,Not Applicable (In-Store),,Sunny,No Event,4,False
8742,168,90,2020-11-08,21:36:40,2020,11,November,Sunday,True,21,18-25,Female,City_8,False,In-Store,307,Food_Product,Food,3,57.83748973,173.5124692,Debit Card,True,17.35124692,True,True,Not Applicable (In-Store),,Rainy,Black Friday,2,False
8743,232,24,2019-12-29,21:37:12,2019,12,December,Sunday,True,63,51+,Female,City_16,False,In-Store,740,Toys_Product,Toys,4,13.33228327,53.3291331,Debit Card,True,0.0,False,False,Not Applicable (In-Store),,Sunny,Christmas Market,3,False
8744,288,,2023-12-27,1:05:51,2023,12,December,Wednesday,False,55,51+,Male,City_12,True,Online,592,Clothing_Product,Clothing,2,74.62926478,149.2585296,Debit Card,True,14.92585296,True,False,Express,5.0,Rainy,Black Friday,1,False
8745,284,21,2021-11-13,1:30:50,2021,11,November,Saturday,True,57,51+,Male,City_7,False,In-Store,897,Toys_Product,Toys,4,90.81433963,363.2573585,Credit Card,False,0.0,False,False,Not Applicable (In-Store),,Rainy,No Event,4,True
8746,159,,2023-11-11,15:47:49,2023,11,November,Saturday,True,58,51+,Male,City_2,True,Online,175,Toys_Product,Toys,1,97.2103063,97.2103063,Credit Card,False,0.0,False,False,Standard,3.0,Rainy,Christmas Market,1,False
8747,251,,2018-12-12,0:49:08,2018,12,December,Wednesday,False,68,51+,Male,City_3,True,Online,768,Electronics_Product,Electronics,3,80.91960677,242.7588203,Online Payment,True,24.27588203,True,False,Standard,4.0,Rainy,Black Friday,4,True
8748,366,100,2022-11-03,7:14:20,2022,11,November,Thursday,False,18,18-25,Other,City_6,False,In-Store,400,Decorations_Product,Decorations,4,77.18710352,308.7484141,Cash,False,0.0,False,True,Not Applicable (In-Store),,Snowy,Christmas Market,1,False
8749,334,18,2019-11-10,10:00:28,2019,11,November,Sunday,True,68,51+,Male,City_16,False,In-Store,209,Toys_Product,Toys,3,48.7442933,146.2328799,Online Payment,False,0.0,False,True,Not Applicable (In-Store),,Snowy,Christmas Market,2,True
8750,450,95,2020-11-06,18:52:22,2020,11,November,Friday,False,55,51+,Other,City_12,False,In-Store,641,Toys_Product,Toys,4,21.65900558,86.63602232,Cash,False,0.0,False,True,Not Applicable (In-Store),,Sunny,No Event,5,True
8751,158,,2021-12-25,11:52:52,2021,12,December,Saturday,True,56,51+,Other,City_15,True,Online,404,Clothing_Product,Clothing,3,36.62471852,109.8741556,Credit Card,False,10.98741556,True,False,Express,4.0,Sunny,Black Friday,3,False
8752,461,51,2021-11-26,4:05:36,2021,11,November,Friday,False,44,36-50,Female,City_7,False,In-Store,738,Clothing_Product,Clothing,5,72.04593951,360.2296975,Credit Card,True,36.02296975,True,False,Not Applicable (In-Store),,Rainy,Black Friday,1,True
8753,109,75,2018-12-10,21:27:09,2018,12,December,Monday,False,27,26-35,Other,City_1,False,In-Store,541,Decorations_Product,Decorations,2,99.24555169,198.4911034,Credit Card,True,0.0,False,True,Not Applicable (In-Store),,Snowy,No Event,2,True
8754,414,,2022-11-10,23:43:35,2022,11,November,Thursday,False,37,36-50,Male,City_19,True,Online,902,Clothing_Product,Clothing,1,83.73109456,83.73109456,Debit Card,False,8.373109456,True,False,Express,3.0,Sunny,Black Friday,5,False
8755,236,,2021-11-21,20:04:13,2021,11,November,Sunday,True,39,36-50,Other,City_17,True,Online,89,Electronics_Product,Electronics,5,15.71531062,78.57655309,Online Payment,False,7.857655309,True,True,Standard,5.0,Sunny,Black Friday,2,False
8756,494,,2020-12-26,2:26:10,2020,12,December,Saturday,True,41,36-50,Female,City_13,True,Online,276,Clothing_Product,Clothing,2,90.41306283,180.8261257,Debit Card,True,0.0,False,True,Standard,1.0,Rainy,Christmas Market,2,False
8757,107,,2018-11-22,2:56:43,2018,11,November,Thursday,False,26,26-35,Male,City_5,True,Online,577,Toys_Product,Toys,5,31.96208638,159.8104319,Debit Card,True,0.0,False,True,Standard,3.0,Snowy,No Event,1,True
8758,467,86,2022-11-18,8:18:23,2022,11,November,Friday,False,45,36-50,Other,City_11,False,In-Store,96,Decorations_Product,Decorations,5,59.71875994,298.5937997,Debit Card,True,0.0,False,False,Not Applicable (In-Store),,Rainy,No Event,1,True
8759,14,,2021-12-22,5:26:01,2021,12,December,Wednesday,False,44,36-50,Other,City_17,True,Online,596,Food_Product,Food,5,62.58555511,312.9277756,Cash,False,0.0,False,True,Standard,4.0,Snowy,Christmas Market,1,True
8760,476,52,2018-11-20,13:21:16,2018,11,November,Tuesday,False,46,36-50,Male,City_14,False,In-Store,238,Food_Product,Food,1,49.55415097,49.55415097,Debit Card,False,0.0,False,True,Not Applicable (In-Store),,Sunny,Christmas Market,2,True
8761,436,,2023-12-04,10:03:40,2023,12,December,Monday,False,34,26-35,Male,City_12,True,Online,724,Electronics_Product,Electronics,4,31.89732759,127.5893103,Online Payment,False,12.75893103,True,False,Express,4.0,Sunny,Black Friday,4,False
8762,460,66,2021-12-27,23:57:30,2021,12,December,Monday,False,63,51+,Female,City_18,False,In-Store,93,Food_Product,Food,1,45.65614516,45.65614516,Online Payment,True,4.565614516,True,True,Not Applicable (In-Store),,Snowy,Black Friday,1,True
8763,343,,2020-11-12,21:03:40,2020,11,November,Thursday,False,44,36-50,Female,City_14,True,Online,575,Electronics_Product,Electronics,5,74.28125355,371.4062678,Credit Card,False,37.14062678,True,True,Standard,4.0,Sunny,Black Friday,3,False
8764,432,,2023-11-12,12:38:11,2023,11,November,Sunday,True,40,36-50,Other,City_11,True,Online,59,Clothing_Product,Clothing,3,93.25077128,279.7523139,Debit Card,False,27.97523139,True,False,Standard,1.0,Snowy,Black Friday,5,False
8765,76,,2021-11-09,18:06:37,2021,11,November,Tuesday,False,29,26-35,Other,City_5,True,Online,647,Food_Product,Food,5,51.36724021,256.8362011,Debit Card,False,0.0,False,True,Standard,4.0,Rainy,Christmas Market,2,True
8766,231,,2021-11-17,0:42:12,2021,11,November,Wednesday,False,59,51+,Male,City_6,True,Online,314,Electronics_Product,Electronics,5,84.48292221,422.414611,Online Payment,False,42.2414611,True,True,Overnight,3.0,Snowy,Black Friday,4,False
8767,326,,2022-12-21,16:53:00,2022,12,December,Wednesday,False,37,36-50,Female,City_11,True,Online,566,Electronics_Product,Electronics,2,30.84728049,61.69456097,Credit Card,True,6.169456097,True,True,Standard,1.0,Sunny,Black Friday,5,False
8768,206,18,2019-11-27,8:15:24,2019,11,November,Wednesday,False,40,36-50,Male,City_11,False,In-Store,982,Clothing_Product,Clothing,5,65.47405347,327.3702674,Debit Card,False,32.73702674,True,False,Not Applicable (In-Store),,Sunny,Black Friday,2,False
8769,54,39,2020-11-27,9:52:29,2020,11,November,Friday,False,59,51+,Female,City_12,False,In-Store,370,Food_Product,Food,2,34.76862465,69.53724929,Online Payment,False,6.953724929,True,False,Not Applicable (In-Store),,Sunny,Black Friday,2,False
8770,441,,2022-12-10,14:40:49,2022,12,December,Saturday,True,41,36-50,Other,City_6,True,Online,362,Decorations_Product,Decorations,3,33.39101115,100.1730335,Debit Card,True,10.01730335,True,True,Standard,2.0,Rainy,Black Friday,2,True
8771,142,,2019-11-21,11:12:32,2019,11,November,Thursday,False,36,36-50,Other,City_11,True,Online,703,Food_Product,Food,5,51.91133513,259.5566756,Online Payment,False,25.95566756,True,False,Standard,4.0,Snowy,Black Friday,5,False
8772,66,77,2023-11-30,9:50:42,2023,11,November,Thursday,False,20,18-25,Other,City_18,False,In-Store,563,Clothing_Product,Clothing,4,43.44415972,173.7766389,Cash,True,0.0,False,True,Not Applicable (In-Store),,Rainy,No Event,4,True
8773,225,28,2018-11-24,10:23:18,2018,11,November,Saturday,True,31,26-35,Other,City_5,False,In-Store,116,Toys_Product,Toys,3,72.12899298,216.3869789,Online Payment,True,21.63869789,True,True,Not Applicable (In-Store),,Rainy,Black Friday,2,False
8774,422,,2022-12-26,17:38:47,2022,12,December,Monday,False,43,36-50,Male,City_15,True,Online,341,Toys_Product,Toys,5,88.96384548,444.8192274,Cash,False,44.48192274,True,False,Standard,4.0,Snowy,Black Friday,5,True
8775,268,,2019-12-04,16:11:39,2019,12,December,Wednesday,False,67,51+,Female,City_17,True,Online,77,Food_Product,Food,2,30.91933125,61.83866251,Online Payment,False,0.0,False,True,Overnight,3.0,Snowy,Christmas Market,4,False
8776,27,3,2021-12-09,16:32:56,2021,12,December,Thursday,False,36,36-50,Male,City_10,False,In-Store,683,Toys_Product,Toys,2,28.6850681,57.3701362,Credit Card,False,0.0,False,False,Not Applicable (In-Store),,Snowy,Christmas Market,5,True
8777,432,,2023-11-01,4:15:05,2023,11,November,Wednesday,False,61,51+,Male,City_10,True,Online,682,Toys_Product,Toys,3,33.29606841,99.88820522,Cash,True,0.0,False,True,Express,1.0,Sunny,Christmas Market,1,False
8778,122,65,2018-11-30,5:43:27,2018,11,November,Friday,False,64,51+,Female,City_18,False,In-Store,89,Decorations_Product,Decorations,3,69.13676185,207.4102855,Credit Card,True,0.0,False,True,Not Applicable (In-Store),,Rainy,Christmas Market,5,False
8779,169,,2019-12-20,0:22:24,2019,12,December,Friday,False,52,51+,Female,City_1,True,Online,782,Clothing_Product,Clothing,3,92.6051399,277.8154197,Online Payment,False,0.0,False,True,Express,3.0,Rainy,No Event,5,False
8780,363,41,2023-12-06,17:26:38,2023,12,December,Wednesday,False,28,26-35,Other,City_7,False,In-Store,294,Food_Product,Food,4,62.02102605,248.0841042,Online Payment,False,0.0,False,False,Not Applicable (In-Store),,Sunny,Christmas Market,3,True
8781,74,,2020-11-21,14:40:30,2020,11,November,Saturday,True,26,26-35,Male,City_6,True,Online,287,Clothing_Product,Clothing,2,10.30429139,20.60858278,Cash,False,0.0,False,True,Overnight,3.0,Snowy,No Event,5,False
8782,130,74,2020-12-29,8:11:37,2020,12,December,Tuesday,False,32,26-35,Other,City_10,False,In-Store,592,Clothing_Product,Clothing,1,16.49060128,16.49060128,Debit Card,False,1.649060128,True,True,Not Applicable (In-Store),,Snowy,Black Friday,2,True
8783,140,90,2021-11-04,4:14:51,2021,11,November,Thursday,False,46,36-50,Other,City_3,False,In-Store,130,Decorations_Product,Decorations,3,57.65589321,172.9676796,Debit Card,True,0.0,False,True,Not Applicable (In-Store),,Snowy,No Event,2,True
8784,420,47,2022-11-24,3:54:32,2022,11,November,Thursday,False,57,51+,Female,City_4,False,In-Store,313,Food_Product,Food,4,18.3072946,73.22917841,Cash,False,7.322917841,True,False,Not Applicable (In-Store),,Sunny,Black Friday,4,False
8785,260,45,2019-11-29,10:48:00,2019,11,November,Friday,False,42,36-50,Female,City_19,False,In-Store,6,Food_Product,Food,5,16.87390653,84.36953263,Credit Card,False,8.436953263,True,False,Not Applicable (In-Store),,Snowy,Black Friday,5,True
8786,256,37,2019-11-16,7:59:00,2019,11,November,Saturday,True,18,18-25,Male,City_1,False,In-Store,584,Food_Product,Food,1,51.29397816,51.29397816,Debit Card,False,5.129397816,True,False,Not Applicable (In-Store),,Rainy,Black Friday,2,False
8787,425,,2022-12-06,0:20:51,2022,12,December,Tuesday,False,31,26-35,Female,City_10,True,Online,975,Toys_Product,Toys,3,25.27628204,75.82884612,Credit Card,False,0.0,False,True,Overnight,5.0,Sunny,No Event,2,False
8788,155,,2020-11-25,1:37:43,2020,11,November,Wednesday,False,51,51+,Other,City_20,True,Online,300,Decorations_Product,Decorations,3,53.49085615,160.4725684,Online Payment,False,16.04725684,True,True,Standard,2.0,Rainy,Black Friday,5,True
8789,416,,2018-12-15,21:28:53,2018,12,December,Saturday,True,25,18-25,Male,City_14,True,Online,570,Decorations_Product,Decorations,2,35.54122884,71.08245768,Debit Card,True,7.108245768,True,False,Overnight,1.0,Rainy,Black Friday,2,False
8790,367,,2021-12-04,18:11:52,2021,12,December,Saturday,True,60,51+,Other,City_9,True,Online,143,Toys_Product,Toys,1,69.16951293,69.16951293,Debit Card,True,0.0,False,True,Express,2.0,Rainy,No Event,2,False
8791,70,,2020-12-19,17:39:42,2020,12,December,Saturday,True,51,51+,Other,City_5,True,Online,962,Food_Product,Food,1,17.04241092,17.04241092,Online Payment,False,1.704241092,True,True,Overnight,5.0,Snowy,Black Friday,4,False
8792,335,37,2019-12-29,14:46:37,2019,12,December,Sunday,True,50,36-50,Female,City_15,False,In-Store,90,Toys_Product,Toys,5,92.14205124,460.7102562,Cash,True,0.0,False,True,Not Applicable (In-Store),,Rainy,No Event,4,False
8793,27,,2022-11-23,17:47:22,2022,11,November,Wednesday,False,41,36-50,Female,City_3,True,Online,297,Toys_Product,Toys,4,84.36390166,337.4556066,Cash,False,33.74556066,True,False,Express,2.0,Rainy,Black Friday,2,True
8794,67,,2020-12-01,1:25:18,2020,12,December,Tuesday,False,40,36-50,Other,City_20,True,Online,563,Electronics_Product,Electronics,1,75.39389686,75.39389686,Online Payment,False,0.0,False,False,Express,1.0,Snowy,No Event,3,False
8795,11,,2022-11-24,5:15:33,2022,11,November,Thursday,False,53,51+,Male,City_8,True,Online,340,Clothing_Product,Clothing,2,21.4438486,42.88769721,Credit Card,False,4.288769721,True,True,Express,3.0,Snowy,Black Friday,3,True
8796,256,,2018-12-18,9:28:51,2018,12,December,Tuesday,False,58,51+,Male,City_10,True,Online,941,Toys_Product,Toys,1,22.76777688,22.76777688,Cash,False,0.0,False,True,Express,2.0,Rainy,Christmas Market,2,True
8797,1,,2021-11-15,7:39:17,2021,11,November,Monday,False,41,36-50,Female,City_19,True,Online,42,Electronics_Product,Electronics,5,13.32015174,66.60075872,Credit Card,False,0.0,False,True,Standard,2.0,Rainy,Christmas Market,4,True
8798,369,,2022-12-02,17:54:54,2022,12,December,Friday,False,51,51+,Female,City_19,True,Online,859,Toys_Product,Toys,5,56.87947365,284.3973682,Debit Card,False,0.0,False,False,Express,3.0,Sunny,No Event,1,True
8799,373,98,2020-11-01,10:54:30,2020,11,November,Sunday,True,65,51+,Female,City_18,False,In-Store,219,Food_Product,Food,1,93.08626421,93.08626421,Credit Card,False,0.0,False,False,Not Applicable (In-Store),,Rainy,Christmas Market,4,True
8800,26,1,2021-11-13,15:39:55,2021,11,November,Saturday,True,63,51+,Male,City_3,False,In-Store,112,Decorations_Product,Decorations,1,15.47482988,15.47482988,Online Payment,False,0.0,False,True,Not Applicable (In-Store),,Sunny,Christmas Market,2,False
8801,300,,2023-11-28,3:47:39,2023,11,November,Tuesday,False,37,36-50,Other,City_20,True,Online,986,Electronics_Product,Electronics,4,77.64862441,310.5944976,Credit Card,True,31.05944976,True,True,Overnight,4.0,Snowy,Black Friday,4,True
8802,273,14,2020-12-05,0:29:56,2020,12,December,Saturday,True,50,36-50,Female,City_1,False,In-Store,763,Electronics_Product,Electronics,4,22.00761533,88.03046131,Online Payment,False,0.0,False,True,Not Applicable (In-Store),,Rainy,Christmas Market,2,False
8803,314,,2021-11-15,19:18:46,2021,11,November,Monday,False,21,18-25,Other,City_20,True,Online,86,Decorations_Product,Decorations,3,86.90851315,260.7255394,Debit Card,False,26.07255394,True,False,Standard,2.0,Snowy,Black Friday,5,True
8804,234,,2022-12-15,14:57:04,2022,12,December,Thursday,False,54,51+,Other,City_3,True,Online,468,Food_Product,Food,2,91.0123024,182.0246048,Online Payment,True,18.20246048,True,False,Express,2.0,Snowy,Black Friday,5,True
8805,22,46,2021-12-08,19:25:25,2021,12,December,Wednesday,False,55,51+,Other,City_9,False,In-Store,151,Food_Product,Food,3,12.17424008,36.52272024,Credit Card,True,3.652272024,True,False,Not Applicable (In-Store),,Snowy,Black Friday,3,True
8806,296,,2020-11-05,9:07:48,2020,11,November,Thursday,False,39,36-50,Male,City_3,True,Online,334,Decorations_Product,Decorations,2,16.62103587,33.24207174,Online Payment,True,3.324207174,True,True,Standard,3.0,Sunny,Black Friday,3,True
8807,190,32,2019-11-28,4:30:42,2019,11,November,Thursday,False,61,51+,Male,City_5,False,In-Store,617,Food_Product,Food,4,66.93445178,267.7378071,Credit Card,True,26.77378071,True,True,Not Applicable (In-Store),,Snowy,Black Friday,5,True
8808,105,,2022-12-11,15:50:08,2022,12,December,Sunday,True,30,26-35,Female,City_20,True,Online,73,Clothing_Product,Clothing,3,34.73422083,104.2026625,Cash,False,0.0,False,True,Standard,2.0,Sunny,No Event,2,False
8809,481,99,2019-12-25,21:33:39,2019,12,December,Wednesday,False,27,26-35,Male,City_4,False,In-Store,527,Decorations_Product,Decorations,4,91.28257421,365.1302968,Cash,True,0.0,False,True,Not Applicable (In-Store),,Rainy,Christmas Market,1,True
8810,498,,2019-11-15,9:40:34,2019,11,November,Friday,False,53,51+,Other,City_5,True,Online,453,Decorations_Product,Decorations,1,45.04311477,45.04311477,Credit Card,True,0.0,False,False,Express,4.0,Sunny,No Event,3,True
8811,253,88,2023-12-01,11:18:42,2023,12,December,Friday,False,62,51+,Male,City_14,False,In-Store,89,Electronics_Product,Electronics,3,22.88097251,68.64291754,Credit Card,False,6.864291754,True,False,Not Applicable (In-Store),,Rainy,Black Friday,4,False
8812,223,,2023-12-31,5:35:27,2023,12,December,Sunday,True,58,51+,Other,City_8,True,Online,410,Food_Product,Food,4,85.17983268,340.7193307,Cash,True,0.0,False,True,Standard,2.0,Sunny,Christmas Market,4,True
8813,374,,2022-12-14,0:06:30,2022,12,December,Wednesday,False,51,51+,Other,City_13,True,Online,568,Toys_Product,Toys,4,49.69181222,198.7672489,Cash,False,19.87672489,True,False,Standard,3.0,Snowy,Black Friday,5,True
8814,325,,2020-11-20,14:24:41,2020,11,November,Friday,False,34,26-35,Female,City_12,True,Online,470,Food_Product,Food,4,90.38329408,361.5331763,Debit Card,True,0.0,False,False,Express,2.0,Snowy,No Event,5,False
8815,319,,2023-12-17,17:07:32,2023,12,December,Sunday,True,70,51+,Male,City_6,True,Online,102,Electronics_Product,Electronics,5,70.63698784,353.1849392,Online Payment,False,0.0,False,True,Standard,1.0,Rainy,Christmas Market,4,False
8816,329,55,2021-12-04,16:29:55,2021,12,December,Saturday,True,24,18-25,Other,City_4,False,In-Store,275,Food_Product,Food,3,65.36963981,196.1089194,Debit Card,False,19.61089194,True,False,Not Applicable (In-Store),,Snowy,Black Friday,1,False
8817,9,57,2018-12-18,17:36:41,2018,12,December,Tuesday,False,41,36-50,Other,City_12,False,In-Store,410,Food_Product,Food,3,12.52853502,37.58560506,Cash,True,0.0,False,True,Not Applicable (In-Store),,Snowy,No Event,5,True
8818,436,95,2021-12-08,21:38:42,2021,12,December,Wednesday,False,64,51+,Male,City_10,False,In-Store,273,Toys_Product,Toys,4,45.59323089,182.3729236,Debit Card,True,18.23729236,True,False,Not Applicable (In-Store),,Rainy,Black Friday,3,False
8819,48,,2022-11-10,21:22:06,2022,11,November,Thursday,False,68,51+,Other,City_17,True,Online,775,Electronics_Product,Electronics,2,48.27522563,96.55045125,Credit Card,True,9.655045125,True,False,Overnight,3.0,Snowy,Black Friday,5,True
